grdc_no,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
4115100,4,4151,WILLAMETTE RIVER,"SALEM, OR",US,44.9443,-123.0429,18855.2,32.35,1909,2020,112,5.631857971,1909,2001,93,6.793478261,1909,2020,112,654.548,20.64182573,1094.755066
4116335,4,4161,SALMON RIVER,"AT MOUTH NEAR SHOUP, ID (MIDDLE FORK)",US,45.2936,-114.5964,18983.8,926.59,1993,2021,29,0.059790732,1993,2001,9,0,1993,2021,29,82.488,2.601341568,137.0295498
6854591,6,6544,OULUJOKI,"OULOJARVI, JYLHAMA",FI,64.5721,26.7815,19839,121,1950,2017,68,0,1950,2001,52,0,1950,2017,68,221.97,7.00004592,352.8426796
6855401,6,6551,PIELISJOKI,KALTIMO,FI,62.7698,30.1308,20816,94,1958,2017,60,0.004633706,1958,2001,44,0,1958,2017,60,238.54,7.52259744,361.3853497
4152466,4,4521,LITTLE COLORADO RIVER,"WOODRUFF, AZ",US,34.7828,-110.0443,20906.5,1563.72,1905,2021,117,19.44483651,1905,2001,97,23.55478861,1905,2021,117,1.295,0.04083912,1.953417358
6854500,6,6540,OULUJOKI,MERIKOSKI,FI,65.0226,25.4734,22841,7,1950,2017,68,0,1950,2001,52,0,1950,2017,68,260.772,8.223705792,360.0414076
1160510,1,1603,GREAT FISH RIVER,BRANDT LEGTE PIGGOT'S BRIDGE,ZA,-33.098056,26.444722,23067,300,1935,2020,86,0.534724907,1935,2001,67,7.682619647,1935,2020,86,6.302,0.198739872,8.615765899
4101900,4,4013,KOBUK RIVER,"NEAR KIANA, ALAS.",US,66.973,-160.1336,24656.8,10.668,1976,2021,46,14.29185604,1976,2001,26,0,1976,2021,46,424.938,13.40084477,543.4948886
6854101,6,6542,KOKEMAENJOKI,HARJAVALTA,FI,61.3375,22.1142,26117,28,1931,2017,87,0,1931,2001,71,0,1931,2017,87,218.681,6.896324016,264.054984
6854701,6,6545,KEMIJOKI,SEITAKORVA,FI,66.46666667,27.35,27424,150,1963,2017,55,0,1963,2001,39,0,1963,2017,55,315.804,9.959194944,363.156175
4105050,4,4051,ALSEK RIVER,NEAR YAKUTAT,US,59.3947,-138.0837,28023.8,76.2,1991,2012,22,0.012774655,1991,2001,11,0,1991,2012,22,887.799,27.99762926,999.0661247
1160880,1,1604,TUGELA RIVER,MANDINI (27661102),ZA,-29.140278,31.3925,28920,38,1959,2017,59,16.64240432,1959,2001,43,16.83168317,1959,2017,59,87.213,2.750349168,95.10197676
1160580,1,1603,GREAT FISH RIVER,MATOLEMA'S LOCATION OUTSPAN,ZA,-33.237778,26.994722,29745,38,1969,2020,52,8.761345435,1969,2001,33,11.8251928,1969,2020,52,10.169,0.320689584,10.7812938
4152467,4,4521,LITTLE COLORADO RIVER,"NEAR JOSEPH CITY, AZ",US,34.9011,-110.2554,32074.6,1533.48,1970,2020,51,82.84541724,1970,2001,32,54.08970976,1970,2020,51,1.514,0.047745504,1.488576755
6854203,6,6543,KYMIJOKI,ANJALA,FI,60.69837868,26.8174654,36275,24,1938,2017,80,0.04807032,1938,2001,64,0,1938,2017,80,282.55,8.9104968,245.6374032
1159650,1,1591,ORANGE RIVER,ALIWAL NOORD (27819103),ZA,-30.678056,26.716389,37070,1298,1914,2020,107,0.831494123,1915,2001,87,0,1914,2020,107,139.662,4.404380832,118.8125393
5708110,5,5084,VICTORIA RIVER,COOLIBAH HOMESTEAD,AU,-15.5515,130.964,44900,22.15,1953,2011,59,24.57278924,1953,2001,49,21.53846154,1953,2011,59,158.67,5.00381712,111.4435884
5709100,5,5096,ROPER RIVER,RED ROCK,AU,-14.6968,134.422,47400,31.27,1966,2011,46,12.92810299,1966,2001,36,8.095238095,1966,2011,46,92.579,2.919571344,61.59433215
5708145,5,5081,DALY RIVER,MOUNT NANCAR,AU,-13.83085,130.73585,47652,26.02,1967,2011,45,5.914802329,1969,2001,33,1.047120419,1967,2011,45,250.399,7.896582864,165.7135664
6854700,6,6545,KEMIJOKI,ISOHAARA,FI,65.78333333,24.55,50683,2,1949,2017,69,0.007935878,1911,2001,91,0,1911,2017,107,567.567,17.89879291,353.1518046
4103600,4,4031,TANANA RIVER,"NENANA, ALAS.",US,64.5648,-149.0941,66304,103.175,1962,2021,60,0,1962,2001,40,0,1962,2021,60,697.811,22.0061677,331.8980408
4123061,4,4231,TENNESSEE RIVER,"WHITESBURG, AL",US,34.5717,-86.5581,66329.9,167.34,1924,2005,82,10.39040054,1924,2001,78,3.138528139,1924,2005,82,1219.944,38.47215398,580.0122416
1196400,1,1961,LIMPOPO RIVER,BOTSWANA OXENHAM RANCH,ZA,-22.950762,27.973589,98160,770,1959,2002,44,26.0847207,1959,2001,43,52.18253968,1959,2002,44,21.356,0.673482816,6.861071883
1196551,1,1961,LIMPOPO RIVER,BEITBRUG D/S,ZA,-22.226111,29.990278,201001,428,1992,2019,28,3.599358332,1992,2001,10,45.28301887,1992,2019,28,40.912,1.290200832,6.418877677
5410100,5,5101,COOPER CREEK,HRS CULLYAMURRA WATER HOLE,AU,-27.70125,140.8433,232846,46,1973,2007,35,0.031713312,1973,2001,29,21.34502924,1973,2007,35,47.042,1.483516512,6.371234687
4116181,4,4161,SNAKE RIVER,"NEAR ANATONE, WA",US,46.0971,-116.9776,240766.4,245.97,1958,2021,64,0,1958,2001,44,0,1958,2021,64,971.587,30.63996763,127.2601477
4103800,4,4031,YUKON RIVER,EAGLE AK,US,64.7892,-141.2001,293965,259.08,1950,2021,72,0,1950,2001,52,0,1950,2021,72,2402.887,75.77744443,257.7770974
4152101,4,4521,"COLORADO, RIO",ABOVE LITTLE COLORADO R NR DESERT VIEW,US,36.2022,-111.8171,295964.5,818.91,1985,2002,18,25.35684299,1989,2001,13,1.379310345,1985,2002,18,397.513,12.53596997,42.35632979
1159300,1,1591,ORANGE RIVER,UPINGTON,ZA,-28.457778,21.239167,364560,-999,1942,2020,79,2.593801551,1942,2001,60,0.988700565,1942,2020,79,205.928,6.494145408,17.81365319
5204255,5,5042,DARLING RIVER,BOURKE TOWN,AU,-30.0879,145.937,386000,11.13,1895,2008,114,42.43282498,1943,2001,59,2.180232558,1895,2008,114,113.934,3.593022624,9.308348767
4103550,4,4031,YUKON RIVER,NEAR STEVENS VILLAGE AK,US,65.8751,-149.7203,508417,73.15,1976,2021,46,0,1976,2001,26,0,1976,2021,46,3451.828,108.8568478,214.1093783
4115200,4,4151,COLUMBIA RIVER,"THE DALLES, OR",US,45.6073,-121.1734,613830,-999,1878,2019,142,0,1878,2001,124,0,1878,2019,142,5372.121,169.4152079,275.9969501
1159100,1,1591,ORANGE RIVER,VIOOLSDRIF (27811003),ZA,-28.757778,17.721389,866486,152,1935,2020,86,2.645400354,1935,2001,67,1.637279597,1935,2020,86,243.994,7.694594784,8.880229783
6742701,6,6421,SIRET,DRAGESTI,RO,46.725833,26.946111,11899,160.52,1962,2008,47,0.180579018,1962,2002,41,2.43902439,1962,2008,47,81.904,2.582924544,217.0707239
5302229,5,5021,SNOWY RIVER,JARRAHMOND,AU,-37.6611,148.361,13421,14.3,1922,2011,90,0.196204666,1922,2002,81,17.01461378,1922,2011,90,39.159,1.234918224,92.01387557
6742451,6,6421,OLT,CORNET,RO,45.385,24.299444,13733,312.23,1967,2010,44,0.16800448,1967,2002,36,0,1967,2010,44,112.606,3.551142816,258.5846367
6744500,6,6441,SZAMOS,SATU MARE,RO,47.787222,22.876944,15385,118.07,1938,2008,71,11.44102109,1925,2002,78,0,1925,2008,84,130.239,4.107217104,266.9624377
4113361,4,4131,SHEYENNE RIVER,"NEAR COOPERSTOWN, ND",US,47.4328,-98.0276,16757.3,387.63,1944,2020,77,0,1944,2002,59,0.287356322,1944,2020,77,5.428,0.171177408,10.21509479
6744201,6,6441,MAROS,ALBA IULIA,RO,46.0375,23.581667,18055,625,1951,2008,58,0.19353316,1951,2002,52,1.923076923,1951,2008,58,105.728,3.334238208,184.6711829
6744200,6,6441,MAROS,ARAD,RO,46.160833,21.321667,27280,618,1952,2008,57,0.192122959,1877,2002,126,0,1877,2008,132,185.849,5.860934064,214.843624
6742700,6,6421,SIRET,LUNGOCI,RO,45.555861,27.512222,36030,12.2,1953,2010,58,0.184101208,1950,2002,53,0,1950,2010,61,206.638,6.516535968,180.8641679
6335150,6,6351,RHINE RIVER,MAINZ,DE,50.003988,8.275313,98206,78.43,1981,2018,38,0.709219858,1930,2002,73,0,1930,2018,89,1672.821,52.75408306,537.1778003
6279500,6,6792,PRYPYATS',MOZYR,BY,52.05,29.2667,101000,113,2003,2017,15,0,1965,2002,38,0,1965,2017,53,402.811,12.7030477,125.7727495
6742201,6,6421,DANUBE RIVER,BAZIAS,RO,44.814722,21.379444,570896,64,1991,2008,18,0.091254753,1991,2002,12,0.694444444,1991,2008,18,5320.256,167.7795932,293.8881919
6742500,6,6421,DANUBE RIVER,ZIMNICEA,RO,43.627222,25.354444,658400,16,1931,2010,80,0.027378508,1938,2002,65,0,1931,2010,80,6017.496,189.7677539,288.2256286
6742800,6,6421,DANUBE RIVER,HARSOVA,RO,44.683333,27.09201,709100,3,1931,2010,80,0,1931,2002,72,1.388888889,1931,2010,80,5618.121,177.1730639,249.8562457
6742900,6,6421,DANUBE RIVER,CEATAL IZMAIL,RO,45.216667,28.716657,807000,0.6,1931,2010,80,2.522245038,1921,2002,82,0,1921,2010,90,6526.555,205.8214385,255.045153
6547500,6,6471,VELIKA MORAVA,LUBICEVSKY MOST,RS,44.58,21.12,34345,73,1992,2010,19,0,1931,2003,73,0.799086758,1931,2010,80,220.786,6.962707296,202.7284116
6545800,6,6451,SAVA,SREMSKA MITROVICA,RS,44.981251,19.618334,87966,72,1992,2010,19,0.244956772,1926,2003,78,0,1926,2010,85,1534.679,48.39763694,550.1857188
6542100,6,6421,DANUBE RIVER,BEZDAN,RS,45.85,18.87,210245,81,1992,2010,19,0,1931,2003,73,0,1931,2010,80,2316.981,73.06831282,347.5388847
6542200,6,6421,DANUBE RIVER,BOGOJEVO,RS,45.53,19.08,251593,77,1971,2009,39,5.131625132,1931,2003,73,15.06849315,1931,2009,79,2709.916,85.45991098,339.6752333
6542500,6,6421,DANUBE RIVER,PANCEVO,RS,44.872917,20.643749,525009,67,,,,,1931,2003,73,0,1931,2003,73,5320.344,167.7823684,319.5799851
1134300,1,1341,BANI,DOUNA,ML,13.2167,-5.9,101600,270,1922,2001,80,24.84837983,1922,2007,86,35.18518519,1922,2007,86,435.195,13.72430952,135.0817866
1634400,1,1341,"NIGER, RIVER",KOUROUSSA,GN,10.65,-9.8667,18000,355,1923,2002,80,43.62054681,1923,2009,87,70.20250723,1923,2009,87,200.566,6.325049376,351.391632
1734450,1,1341,MEKROU,BAROU,BJ,12.35,2.73,10500,173,1961,1979,19,22.46054849,1961,2010,50,69.42567568,1961,2010,50,36.35,1.1463336,109.1746286
1234130,1,1341,SIRBA,GARBE-KOUROU,NE,13.7333,1.6167,38750,287,1956,2002,47,23.67084914,1956,2010,55,54.58715596,1956,2010,55,22.485,0.70908696,18.29901832
1134110,1,1341,BAOULE,BOUGOUNI,ML,11.4,-7.45,15700,-999,1956,1992,37,30.46776233,1956,2012,57,51.56950673,1956,2012,57,98.869,3.117932784,198.5944448
1134050,1,1341,SANKARANI,SELINGUE,ML,11.58,-8.17,34200,-999,1964,1992,29,36.90111154,1964,2012,49,45.83333333,1964,2012,49,324.946,10.24749706,299.6344168
3275270,3,3751,"DESAGUADERO, RIO",ARCO DEL DESAGUADERO,AR,-33.38,-67.17,102120,450,2009,2015,7,26.42295234,1936,2012,77,75.51912568,1936,2015,80,0.638,0.020119968,0.197022797
1134450,1,1341,BANI,BENENY-KEGNY,ML,13.38,-4.92,116000,-999,1951,1992,42,44.79524439,1951,2012,62,60.32831737,1951,2012,62,529.481,16.69771282,143.9458001
1134100,1,1341,"NIGER, RIVER",KOULIKORO,ML,12.8667,-7.55,120000,290,1907,2006,100,0.831698489,1907,2012,106,16.42969984,1907,2012,106,1372.034,43.26846422,360.5705352
1134250,1,1341,"NIGER, RIVER",KIRANGO AVAL,ML,13.7167,-6.05,137000,274,1925,2001,77,34.24082643,1925,2012,88,34.83253589,1925,2012,88,1313.736,41.4299785,302.4086022
1134500,1,1341,"NIGER, RIVER",NANTAKA (MOPTI),ML,14.53,-4.22,281600,260,1922,2001,80,28.61087144,1922,2012,91,47.03703704,1922,2012,91,994.606,31.36589482,111.3845697
1134700,1,1341,"NIGER, RIVER",DIRE,ML,16.2667,-3.3833,340000,256,1924,2003,80,6.971252567,1924,2012,89,18.56738926,1924,2012,89,1009.784,31.84454822,93.66043595
1134900,1,1341,"NIGER, RIVER",ANSONGO,ML,15.6667,0.5,566000,242,1951,2001,51,24.00835073,1951,2012,62,36.53846154,1951,2012,62,879.883,27.74799029,49.02471782
1234150,1,1341,"NIGER, RIVER",NIAMEY,NE,13.52,2.09,700000,174.85,1929,2020,92,9.864088133,1929,2012,84,34.83033932,1929,2020,92,898.897,28.34761579,40.49659399
2910514,2,2101,CHARYSH,CHARYSHSKOYE,RU,52.13,83.28,20700,145,,,,,1959,2013,55,5.504587156,1959,2013,55,126.423,3.986875728,192.6026922
6970703,6,6707,PECHORA,UST'-SHCHUGER,RU,64.27,57.62,67500,58,,,,,1914,2013,100,11.86299081,1914,2013,100,1079.178,34.03295741,504.1919616
3269300,3,3691,MIRINAY RIO,PASO LEDESMA,AR,-29.83,-57.68,10056,-999,1968,2015,48,11.90532266,1968,2014,47,12.72401434,1968,2015,48,139.651,4.404033936,437.9508687
3265910,3,3651,"CORRIENTES, RIO",PASO LUCERO,AR,-28.97,-58.55,13877,-999,1968,2014,47,15.35813898,1968,2014,47,16.63652803,1968,2014,47,165.795,5.22851112,376.7753203
3275700,3,3752,"COLORADO, RIO",BUTA RANQUIL,AR,-37.1,-69.73,15300,850,1940,2014,75,39.06854973,1940,2014,75,0.336700337,1940,2014,75,141.446,4.460641056,291.5451671
3275100,3,3751,"SAN JUAN, RIO",LA PUNTILLA,AR,-31.52,-68.63,25000,715,1955,2014,60,1.150324391,1909,2014,106,1.111111111,1909,2014,106,57.707,1.819847952,72.79391808
6970682,6,6705,VYCHEGDA,MALAYA KUZHBA (KUZH),RU,61.77,53.67,26500,95,,,,,1930,2014,85,3.823529412,1930,2014,85,249.62,7.87201632,297.0572196
6970460,6,6705,SUKHONA,BOL'SHOYE KALIKINO,RU,60.67,45.87,49200,54,,,,,1881,2014,134,18.40299439,1881,2014,134,431.636,13.6120729,276.6681483
6970100,6,6706,ONEGA,POROG,RU,63.82,38.47,55700,10,1944,2004,61,13.27042037,1943,2014,72,20.78977933,1943,2014,72,514.153,16.21432901,291.1010594
6970500,6,6703,MEZEN',MALONISOGORSKAYA,RU,65,45.62,56400,18,1920,2010,91,1.563399485,1920,2014,95,15.98939929,1920,2014,95,649.94,20.49650784,363.4132596
3268900,3,3681,"BERMEJO, RIO",EL COLORADO,AR,-26.3,-59.38,65736,78,1968,2014,47,8.011427891,1968,2014,47,4.710144928,1968,2014,47,427.618,13.48536125,205.1442322
6970252,6,6705,SEVERNAYA DVINA,ABRAMKOVO,RU,62.08,45.12,220000,26,,,,,1877,2014,138,23.90776699,1877,2014,138,1943.548,61.29172973,278.5987715
3275750,3,3752,"COLORADO, RIO",PICHI MAHUIDA,AR,-38.83,-64.83,223000,122,1918,2014,97,0.002851928,1918,2014,97,0,1918,2014,97,128.462,4.051177632,18.16671584
6970701,6,6707,PECHORA,UST'-TSIL'MA,RU,65.47,52.25,248000,11,1932,1990,59,2.199535963,1932,2014,83,5.421686747,1932,2014,83,3583.696,113.0154371,455.7074075
6970700,6,6707,PECHORA,OKSINO,RU,67.58,52.17,312000,-999,1980,2010,31,3.265926986,1916,2014,99,53.85920271,1916,2014,99,4834.483,152.4602559,488.6546663
6970250,6,6705,SEVERNAYA DVINA,UST'-PINEGA,RU,64.13,41.92,348000,2,1883,2010,128,53.04485466,1881,2014,134,10.75,1881,2014,134,3236.883,102.0783423,293.3285698
2907400,2,2071,SELENGA,MOSTOVOY,RU,52.03,107.48,440000,486,1936,1997,62,0,1936,2014,79,15.18987342,1936,2014,79,942.839,29.7333707,67.57584251
2909705,2,2091,NIZHNYAYA TUNGUSKA,BOL'SHOY POROG,RU,65.63,90.02,447000,14,1940,1990,51,3.392742109,1938,2014,77,10.01088139,1938,2014,77,3382.37,106.6664203,238.6273385
3265300,3,3651,"PARANA, RIO",CORRIENTES,AR,-27.97,-58.85,1950000,60,1904,2014,111,0.042056306,1904,2014,111,0,1904,2014,111,17173.717,541.5903393,277.7386355
3265601,3,3651,"PARANA, RIO",TIMBUES,AR,-32.67,-60.71,2346000,-999,1905,2014,110,0.234677319,1905,2014,110,0.305810398,1905,2014,110,15562.431,490.776824,209.1972822
6971451,6,6711,PONOY,KANEVKA,RU,67.13,39.66,10200,124,1954,1992,39,0.007020007,1933,2015,83,16.46586345,1933,2015,83,111.42,3.51374112,344.4844235
3276800,3,3764,"SANTA CRUZ, RIO",CHARLES FUHR,AR,-50.27,-71.9,15550,206,1955,2015,61,2.930386132,1955,2015,61,2.361111111,1955,2015,61,718.382,22.65489475,1456.906415
3276200,3,3761,"CHUBUT, RIO",LOS ALTARES,AR,-43.85,-68.5,16400,275,1943,2015,73,2.102741549,1943,2015,73,0,1943,2015,73,49.097,1.548322992,94.40993854
6971130,6,6712,TULOMA,VERKHNE-TULOMSKIY GES,RU,68.6,31.75,17500,-999,1935,2011,77,2.688095577,1934,2015,82,25.97137014,1934,2015,82,193.903,6.114925008,349.4242862
2998451,2,2981,ALAZEYA,ARGAKHTAKH,RU,68.5,153.42,17700,11,1962,1994,33,6.232151856,1962,2015,54,15.83850932,1962,2015,54,32.91,1.03784976,58.63557966
3268270,3,3681,"SAN FRANCISCO, RIO",CAIMANCITO (PUENTE CARRETERO),AR,-23.73,-64.47,25800,367,1947,2015,69,8.584529506,1946,2015,70,8.706166868,1946,2015,70,103.889,3.276243504,126.9861823
3275800,3,3753,"NEUQUEN, RIO",PASO DE LOS INDIOS,AR,-38.53,-69.42,30200,500,1903,2015,113,0,1903,2015,113,0,1903,2015,113,306.74,9.67335264,320.3096901
2909260,2,2091,ABAKAN,RAYKOV,RU,53.58,91.25,31300,265,,,,,1953,2015,63,6.425702811,1953,2015,63,393.653,12.41424101,396.6211185
2910241,2,2101,VASYUGAN,SREDNY VASYUGAN,RU,59.22,78.22,31700,53,,,,,1936,2015,80,9.479166667,1936,2015,80,161.058,5.079125088,160.2247662
2910470,2,2101,BIYA,BIYSK,RU,52.55,85.28,36900,163,,,,,1895,2015,121,2.479338843,1895,2015,121,479.147,15.11037979,409.4953873
3265100,3,3651,"SALADO, RIACHO",EL ARENAL,AR,-26.22,-63.75,40000,185,2009,2015,7,0,1929,2015,87,31.29844961,1929,2015,87,33.172,1.046112192,26.1528048
2999112,2,2996,YANA,VERHOYANSK,RU,67.34,133.38,45300,125,,,,,1926,2015,90,19.55307263,1926,2015,90,179.75,5.668596,125.1345695
2997200,2,2971,NADYM,NADYM,RU,65.62,72.67,48000,8,1955,1991,37,4.854225248,1978,2015,38,58.55263158,1955,2015,61,460.043,14.50791605,302.248251
2998720,2,2982,BOL'SHOY ANYUY,KONSTANTINOVO,RU,68.15,161.1667,49600,-999,1978,2011,34,2.182315993,1978,2015,38,29.38596491,1978,2015,38,259.777,8.192327472,165.1678926
2999472,2,2996,ADYCHA,UST'-CHARKY,RU,66.8,136.68,52800,259,,,,,1943,2015,73,41.28440367,1943,2015,73,310.217,9.783003312,185.2841536
2911670,2,2111,ISET',ISETSKOJE,RU,56.48,65.35,56000,58,,,,,1937,2015,79,2.426160338,1937,2015,79,75.21,2.37182256,42.35397429
2903704,2,2031,VILYUY,UST'-AMBARDAKH,RU,64.08,109.58,57300,252,,,,,1965,2015,51,3.459637562,1965,2015,51,378.018,11.92117565,208.0484406
2910301,2,2101,TOM',TOMSK-2,RU,56.5,84.92,57800,-999,,,,,1981,2015,35,37.14285714,1981,2015,35,1020.89,32.19478704,557.003236
2911701,2,2111,KONDA,BOLCHARY,RU,59.82,68.8,65400,27,,,,,1936,2015,80,6.666666667,1936,2015,80,308.692,9.734910912,148.8518488
2910230,2,2101,BOL'SHAYA KET',RODYONOVKA,RU,58.42,83.67,71500,58,,,,,1955,2015,61,8.196721311,1955,2015,61,483.887,15.25986043,213.4246214
2909702,2,2091,NIZHNYAYA TUNGUSKA,YERBOGACHEN,RU,61.27,108.02,77400,256,,,,,1951,2015,65,6.177606178,1951,2015,65,288.393,9.094761648,117.5033805
2999150,2,2991,ANABAR,SASKYLAKH,RU,71.97,114.08,78800,3,1954,2011,58,3.192244029,1966,2015,50,31.21869783,1954,2015,62,467.564,14.7450983,187.1205369
2997120,2,2972,PUR,URENGOY,RU,65.97,78.35,80400,6,,,,,1961,2015,55,16.25766871,1961,2015,55,796.673,25.12387973,312.4860663
2903985,2,2032,INDIGIRKA,INDIGIRSKYI,RU,64.53,143.12,83500,482,,,,,1944,2015,72,0.115740741,1944,2015,72,446.832,14.09129395,168.7580114
2912556,2,2121,SEVERNAYA SOS'VA,IGRIM,RU,63.18,64.4,87800,7,,,,,1958,2015,58,0.574712644,1958,2015,58,730.397,23.03379979,262.3439612
3275990,3,3753,"NEGRO, RIO",PRIMERA ANGOSTURA,AR,-40.43,-63.67,95000,320,1927,2015,89,0.314230602,1927,2015,89,0.568181818,1927,2015,89,828.35,26.1228456,274.9773221
3268500,3,3681,"PILCOMAYO, RIO",LA PAZ,AR,-22.45,-62.37,96000,230,,,,,1941,2015,75,24.06779661,1941,2015,75,210.339,6.633250704,69.0963615
2998502,2,2982,KOLYMA,UST'-SREDNEKAN,RU,62.43,152.3,99400,222,,,,,1933,2015,83,1.506024096,1933,2015,83,758.099,23.90741006,240.5172039
2903087,2,2031,UCHUR,CHULBU,RU,57.77,130.9,108000,230,1966,1984,19,0.446685879,1954,2015,62,0.268817204,1954,2015,62,1252.318,39.49310045,365.676856
2903480,2,2031,OLEKMA,KUDU-KYUYEL,RU,59.37,121.32,115000,135,,,,,1936,2015,80,0.9375,1936,2015,80,1057.232,33.34086835,289.9205944
2909160,2,2091,YENISEY,KYZYL,RU,51.72,94.4,115000,616,1936,1993,58,0.547557234,1926,2015,90,4.739776952,1926,2015,90,1037.235,32.71024296,284.4368953
2999920,2,2993,OLENEK,SUKHANA,RU,68.62,118.33,127000,44,1940,1994,55,2.045895764,1936,2015,80,0,1936,2015,80,692.63,21.84277968,171.9903912
2910310,2,2101,CHULYM,BATURINO,RU,57.78,85.15,131000,71,1936,1993,58,4.295410318,1936,2015,80,9.414225941,1936,2015,80,790.885,24.94134936,190.3919798
2911303,2,2111,ISHIM,VIKULOVO,RU,56.82,70.63,151000,54,1952,1995,44,0,1952,2015,64,9.375,1952,2015,64,68.315,2.15438184,14.2674294
2910607,2,2101,OB',BARNAUL,RU,53.4,83.82,169000,128,,,,,1922,2015,94,2.482269504,1922,2015,94,1480.335,46.68384456,276.2357666
2999910,2,2993,OLENEK,7.5KM D/S OF MOUTH OF RIVER PUR,RU,71.85,123.65,198000,-999,1953,2011,59,3.38298761,1965,2015,51,37.90849673,1953,2015,63,1125.438,35.49181277,179.2515796
2903701,2,2031,VILYUY,SUNTAR,RU,62.15,117.65,202000,109,,,,,1926,2015,90,2.23255814,1926,2015,90,812.231,25.61451682,126.8045387
2909400,2,2091,PODKAMENNAYA TUNGUSKA,KUZ'MOVKA,RU,62.32,92.12,218000,43,,,,,1938,2015,78,7.551240561,1938,2015,78,1572.718,49.59723485,227.5102516
2911309,2,2111,TOBOL,YALUTOROVSK,RU,56.67,66.35,241000,49,1940,1987,48,14.63692887,1936,2015,80,5.625,1936,2015,80,117.272,3.698289792,15.3456008
2903602,2,2031,ALDAN,UST'-MIL',RU,59.63,133.03,269000,153,,,,,1934,2015,82,0,1934,2015,82,2847.968,89.81351885,333.8792522
2909154,2,2091,YENISEY,BAZAIKHA,RU,55.98,92.8,300000,-999,,,,,1902,2015,114,2.647058824,1902,2015,114,2857.093,90.10128485,300.3376162
2998500,2,2982,KOLYMA,SREDNEKOLYMSK,RU,67.47,153.69,361000,8,1927,2000,74,19.21044798,1927,2015,89,16.19850187,1927,2015,89,2324.326,73.29994474,203.0469383
2903427,2,2031,LENA,KRESTOVSKOYE,RU,59.73,113.17,440000,166,1936,1999,64,13.00456149,1936,2015,80,11.92468619,1936,2015,80,4205.05,132.6104568,301.3874018
2903700,2,2031,VILYUY,KHATYRYK-KHOMA,RU,63.95,124.83,452000,64,1967,1992,26,5.443824366,1936,2015,80,5.520833333,1936,2015,80,1466.279,46.24057454,102.3021561
2910601,2,2101,OB',KOLPASHEVO,RU,58.3,82.88,486000,53,1936,1994,59,0,1936,2015,80,7.5,1936,2015,80,3933.726,124.0539831,255.2551093
2908105,2,2081,ANGARA,IRKUTSKAYA GES,RU,52.23,104.3,573000,426,,,,,1958,2015,58,19.25287356,1958,2015,58,1786.962,56.35363363,98.34840075
2903600,2,2031,ALDAN,VERKHOYANSKIY PEREVOZ,RU,63.32,132.02,696000,74,1945,1999,55,5.193309295,1942,2015,74,6.531531532,1942,2015,74,5293.803,166.9453714,239.8640394
2911100,2,2111,IRTYSH,OMSK,RU,55.02,73.3,769000,69,1960,1990,31,0.167800053,1936,2015,80,0.104166667,1936,2015,80,816.933,25.76279909,33.50168932
2908101,2,2081,ANGARA,BOGUCHANY,RU,58.38,97.45,866000,121,1946,1982,37,9.182606097,1936,2015,80,5.104166667,1936,2015,80,3259.024,102.7765809,118.6796546
2903429,2,2031,LENA,TABAGA,RU,61.83,129.6,897000,85,1950,1992,43,0,1936,2015,80,2.5,1936,2015,80,7093.535,223.7017198,249.3887623
2909153,2,2091,YENISEY,YENISEYSK,RU,58.45,92.15,1400000,65,1967,1993,27,0.010139931,1936,2015,80,6.25,1936,2015,80,7457.382,235.1759988,167.9828563
2911097,2,2111,IRTYSH,TOBOL'SK,RU,58.2,68.23,1500000,36,1950,1997,48,0.621720283,1891,2015,125,6.466666667,1891,2015,125,2077.987,65.53139803,43.68759869
2909150,2,2091,YENISEY,IGARKA,RU,67.43,86.48,2440000,-999,1955,2011,57,13.04577549,1936,2015,80,15,1936,2015,80,19251.296,607.1088707,248.8151109
2912602,2,2121,OB',BELOGOR'YE,RU,61.07,68.6,2690000,14,1936,1994,59,0,1936,2015,80,15.24008351,1936,2015,80,10191.531,321.4001216,119.4795991
2912600,2,2121,OB',SALEKHARD,RU,66.63,66.6,2950000,-999,1954,2010,57,1.758009511,1930,2015,86,12.79069767,1930,2015,86,12883.757,406.3021608,137.729546
6232910,6,6321,TORNEALVEN,KUKKOLANKOSKI OEVRE,SE,66.0307,24.0211,33929.6,-999,1911,2020,110,0,1911,2017,107,2.414330218,1911,2020,110,389.962,12.29784163,362.4517127
6590700,6,6901,KURA RIVER,SURRA,AZ,40.07223333,48.53127778,178000,-10.28,1953,1987,35,0,1930,2017,88,0,1930,2017,88,507.907,16.01735515,89.9851413
6233710,6,6330,PITEALVEN,SIKFORS KRV,SE,65.5328,21.2088,10816.6,-999,1928,2020,93,0,1928,2018,91,2.022058824,1928,2020,93,160.665,5.06673144,468.4218183
6232911,6,6321,TORNEALVEN,PAJALA PUMPHUS,SE,67.2074,23.3959,11038.1,-999,1940,2021,82,0.020124774,1969,2018,50,0,1940,2021,82,141.558,4.464173088,404.4331079
6233690,6,6330,SKELLEFTEALVEN,KVISTFORSENS KRV,SE,64.7445,20.8633,11308.7,-999,1962,2021,60,0,1962,2018,57,0.295857988,1962,2021,60,160.11,5.04922896,446.4906629
